month,date,hour,R-value [m2k/w],Stories,Weighted temp. setpoint [C],Weighted RH%,Solar irradiation [w/m2],Outside temp. [C],Outside RH%,Heating (Malfunctioning Sensor),Cooling load [kwh],
3,6,2,3.3,16,16,77,0,-8,62,1.00,24,
3,6,3,4.0,22,17,75,0,-7,62,1.00,36.3,
3,6,4,4.1,24,17,72,0,-6,62,1.00,43.2,
3,6,5,3.5,27,19,62,0,-4,62,1.00,56.7,
3,6,6,3.9,30,17,67,0,-2,62,1.00,72,
3,6,7,3.8,8,16,62,0.162,-2,62,1.00,19.2,
3,6,8,3.4,18,24,77,0.192,-2,62,1.00,43.2,
3,6,9,3.7,6,21,74,0.222,0,62,1.00,16.2,
3,6,10,3.8,10,20,73,0.252,2,62,1.00,30,
3,6,11,3.6,3,21,65,0.282,4,62,1.00,9.9,
3,6,12,3.5,3,21,72,0.312,5,62,1.00,10.35,
3,6,13,4.3,10,24,73,0.282,6,62,1.00,36,
3,6,14,4.1,12,24,76,0.252,7,62,1.00,45,
3,6,15,4.1,24,22,69,0.222,8,62,1.00,93.6,
3,6,16,3.7,27,20,73,0.192,8,62,1.00,105.3,
3,6,17,4.2,25,24,69,0.162,6,62,1.00,90,
3,6,18,4.3,15,23,60,0,4,62,1.00,49.5,
3,6,19,4.2,12,21,80,0,3,62,1.00,37.8,
3,6,20,4.0,4,17,75,0,0,62,1.00,10.8,
3,6,21,3.8,4,18,75,0,-2,62,1.00,9.6,
3,6,22,3.8,5,18,64,0,-4,62,1.00,10.5,
3,6,23,3.9,30,17,75,0,-5,62,1.00,58.5,
3,6,24,4.2,24,17,61,0,-7,62,1.00,39.6,
3,7,1,3.9,3,16,79,0,-8,62,1.00,4.5,
3,7,2,3.6,30,16,66,0,-8,62,1.00,45,
3,7,3,4.2,21,18,66,0,-7,62,1.00,34.65,
3,7,4,3.9,16,19,69,0,-6,62,1.00,28.8,
3,7,5,3.5,11,18,73,0,-4,62,1.00,23.1,
3,7,6,3.9,23,16,71,0,-2,62,1.00,55.2,
3,7,7,3.8,7,16,80,0.162,-2,62,1.00,16.8,
3,7,8,4.3,3,20,68,0.192,-2,62,1.00,7.2,
3,7,9,4.0,22,21,78,0.222,0,62,1.00,59.4,
3,7,10,3.4,21,20,75,0.252,2,62,1.00,63,
3,7,11,4.1,14,20,65,0.282,4,62,1.00,46.2,
3,7,12,3.6,2,23,79,0.312,5,62,1.00,6.9,
3,7,13,3.5,5,23,73,0.282,6,62,1.00,18,
3,7,14,3.5,26,21,65,0.252,7,62,1.00,97.5,
3,7,15,3.3,22,23,62,0.222,8,62,1.00,85.8,
3,7,16,3.4,24,22,60,0.192,8,62,1.00,93.6,
3,7,17,4.1,26,20,74,0.162,6,62,1.00,93.6,
3,7,18,3.3,28,20,66,0,4,62,1.00,92.4,
3,7,19,3.7,12,21,60,0,3,62,1.00,37.8,
3,7,20,4.0,7,16,64,0,0,62,1.00,18.9,
3,7,21,3.7,14,16,75,0,-2,62,1.00,33.6,
3,7,22,3.3,18,19,80,0,-4,62,1.00,37.8,
3,7,23,4.0,28,19,65,0,-5,62,1.00,54.6,
3,7,24,3.3,25,17,61,0,-7,62,1.00,41.25,
3,8,1,4.0,29,18,79,0,-8,62,1.00,43.5,
3,8,2,4.3,21,19,70,0,-8,62,1.00,31.5,
3,8,3,4.0,9,19,79,0,-7,62,1.00,14.85,
3,8,4,3.9,13,18,77,0,-6,62,1.00,23.4,
3,8,5,4.3,21,18,72,0,-4,62,1.00,44.1,
3,8,6,3.9,25,16,65,0,-2,62,1.00,60,
3,8,7,3.6,30,17,73,0.162,-2,62,1.00,72,
3,8,8,3.9,22,24,62,0.192,-2,62,1.00,52.8,
3,8,9,3.5,20,23,67,0.222,0,62,1.00,54,
3,8,10,4.0,8,24,73,0.252,2,62,1.00,24,
3,8,11,3.8,4,23,78,0.282,4,62,1.00,13.2,
3,8,12,4.3,17,22,73,0.312,5,62,1.00,58.65,
3,8,13,3.6,9,22,60,0.282,6,62,1.00,32.4,
3,8,14,3.6,21,22,76,0.252,7,62,1.00,78.75,
3,8,15,3.4,12,22,65,0.222,8,62,1.00,46.8,
3,8,16,4.0,2,20,63,0.192,8,62,1.00,7.8,
3,8,17,3.9,5,22,61,0.162,6,62,1.00,18,
3,8,18,4.1,28,23,62,0,4,62,1.00,92.4,
3,8,19,4.2,24,21,71,0,3,62,1.00,75.6,
3,8,20,4.0,30,16,76,0,0,62,1.00,81,
3,8,21,3.7,23,18,76,0,-2,62,1.00,55.2,
3,8,22,3.8,29,19,76,0,-4,62,1.00,60.9,
3,8,23,3.4,21,19,79,0,-5,62,1.00,40.95,
3,8,24,3.5,6,17,64,0,-7,62,1.00,9.9,
3,9,1,3.6,29,16,66,0,-8,62,1.00,43.5,
3,9,2,3.8,6,17,64,0,-8,62,1.00,9,
3,9,3,3.5,25,17,80,0,-7,62,1.00,41.25,
3,9,4,4.0,29,18,64,0,-6,62,1.00,52.2,
3,9,5,3.6,20,16,71,0,-4,62,1.00,42,
3,9,6,3.5,24,18,64,0,-2,62,1.00,57.6,
3,9,7,3.7,5,18,66,0.162,-2,62,1.00,12,
3,9,8,4.3,10,24,64,0.192,-2,62,1.00,24,
3,9,9,3.3,6,23,77,0.222,0,62,1.00,16.2,
3,9,10,3.9,15,20,72,0.252,2,62,1.00,45,
3,9,11,4.3,13,23,68,0.282,4,62,1.00,42.9,
3,9,12,3.5,22,23,60,0.312,5,62,1.00,75.9,
3,9,13,3.7,2,22,71,0.282,6,62,1.00,7.2,
3,9,14,3.4,18,24,75,0.252,7,62,1.00,67.5,
3,9,15,4.3,6,22,80,0.222,8,62,1.00,23.4,
3,9,16,3.3,2,21,68,0.192,8,62,1.00,7.8,
3,9,17,4.2,23,22,64,0.162,6,62,1.00,82.8,
3,9,18,3.8,12,22,69,0,4,62,1.00,39.6,
3,9,19,3.7,27,21,67,0,3,62,1.00,85.05,
3,9,20,3.9,3,18,65,0,0,62,1.00,8.1,
3,9,21,3.8,24,18,76,0,-2,62,1.00,57.6,
3,9,22,4.0,30,18,68,0,-4,62,1.00,63,
3,9,23,3.6,10,18,76,0,-5,62,1.00,19.5,
3,9,24,3.4,19,17,67,0,-7,62,1.00,31.35,
3,10,1,3.6,14,16,62,0,-8,62,1.00,21,
3,10,2,4.2,3,17,77,0,-8,62,1.00,4.5,
3,10,3,4.2,23,17,79,0,-7,62,1.00,37.95,
3,10,4,3.9,17,18,60,0,-6,62,1.00,30.6,
3,10,5,3.6,24,17,67,0,-4,62,1.00,50.4,
3,10,6,4.1,9,16,73,0,-2,62,1.00,21.6,
3,10,7,3.4,21,19,78,0.162,-2,62,1.00,50.4,
3,10,8,3.4,3,21,60,0.192,-2,62,1.00,7.2,
3,10,9,4.1,1,24,61,0.222,0,62,1.00,2.7,
3,10,10,3.6,3,24,67,0.252,2,62,1.00,9,
3,10,11,3.3,7,23,78,0.282,4,62,1.00,23.1,
3,10,12,3.9,8,23,80,0.312,5,62,1.00,27.6,
3,10,13,3.6,13,24,65,0.282,6,62,1.00,46.8,
3,10,14,4.2,24,24,76,0.252,7,62,1.00,90,
3,10,15,3.6,15,22,70,0.222,8,62,1.00,58.5,
3,10,16,3.3,3,24,64,0.192,8,62,1.00,11.7,
3,10,17,3.3,14,24,73,0.162,6,62,1.00,50.4,
3,10,18,4.3,15,20,75,0,4,62,1.00,49.5,
3,10,19,3.6,2,23,62,0,3,62,1.00,6.3,
3,10,20,4.3,2,16,72,0,0,62,1.00,5.4,
3,10,21,3.4,15,18,67,0,-2,62,1.00,36,
3,10,22,3.6,24,17,74,0,-4,62,1.00,50.4,
3,10,23,3.8,2,18,76,0,-5,62,1.00,3.9,
3,10,24,3.9,9,18,67,0,-7,62,1.00,14.85,
3,11,1,4.2,20,18,65,0,-8,62,1.00,30,
3,11,2,3.8,8,18,72,0,-8,62,1.00,12,
3,11,3,3.4,24,18,66,0,-7,62,1.00,39.6,
3,11,4,3.6,9,18,60,0,-6,62,1.00,16.2,
3,11,5,3.6,22,16,62,0,-4,62,1.00,46.2,
3,11,6,3.6,14,17,75,0,-2,62,1.00,33.6,
3,11,7,3.5,30,17,65,0.162,-2,62,1.00,72,
3,11,8,3.4,23,22,68,0.192,-2,62,1.00,55.2,
3,11,9,3.7,27,20,63,0.222,0,62,1.00,72.9,
3,11,10,3.3,30,21,80,0.252,2,62,1.00,90,
3,11,11,4.1,16,20,70,0.282,4,62,1.00,52.8,
3,11,12,4.2,19,22,67,0.312,5,62,1.00,65.55,
3,11,13,3.7,15,23,79,0.282,6,62,1.00,54,
3,11,14,4.0,21,24,80,0.252,7,62,1.00,78.75,
3,11,15,3.8,1,23,61,0.222,8,62,1.00,3.9,
3,11,16,3.3,6,24,74,0.192,8,62,1.00,23.4,
3,11,17,3.3,13,23,65,0.162,6,62,1.00,46.8,
3,11,18,3.5,9,24,78,0,4,62,1.00,29.7,
3,11,19,3.7,24,21,60,0,3,62,1.00,75.6,
3,11,20,3.4,1,18,63,0,0,62,1.00,2.7,
3,11,21,3.6,19,17,68,0,-2,62,1.00,45.6,
3,11,22,3.3,28,17,64,0,-4,62,1.00,58.8,
3,11,23,4.1,16,17,75,0,-5,62,1.00,31.2,
3,11,24,3.5,18,18,79,0,-7,62,1.00,29.7,
3,12,1,4.2,17,17,69,0,-8,62,1.00,25.5,
3,12,2,3.6,19,18,75,0,-8,62,1.00,28.5,
3,12,3,3.4,28,16,65,0,-7,62,1.00,46.2,
3,12,4,3.9,9,19,75,0,-6,62,1.00,16.2,
3,12,5,3.3,6,18,69,0,-4,62,1.00,12.6,
3,12,6,4.1,29,19,77,0,-2,62,1.00,69.6,
3,12,7,3.4,16,17,69,0.162,-2,62,1.00,38.4,
3,12,8,3.7,14,21,70,0.192,-2,62,1.00,33.6,
3,12,9,3.5,14,24,64,0.222,0,62,1.00,37.8,
3,12,10,4.2,18,24,68,0.252,2,62,1.00,54,
3,12,11,3.5,17,21,75,0.282,4,62,1.00,56.1,
3,12,12,4.2,25,22,61,0.312,5,62,1.00,86.25,
3,12,13,4.3,9,22,67,0.282,6,62,1.00,32.4,
3,12,14,4.1,20,24,70,0.252,7,62,1.00,75,
3,12,15,3.8,21,20,77,0.222,8,62,1.00,81.9,
3,12,16,3.6,13,24,75,0.192,8,62,1.00,50.7,
3,12,17,4.1,3,22,74,0.162,6,62,1.00,10.8,
3,12,18,4.1,30,21,75,0,4,62,1.00,99,
3,12,19,4.1,17,21,70,0,3,62,1.00,53.55,
3,12,20,4.2,13,19,75,0,0,62,1.00,35.1,
3,12,21,4.1,22,18,77,0,-2,62,1.00,52.8,
3,12,22,4.3,29,17,66,0,-4,62,1.00,60.9,
3,12,23,3.6,21,16,60,0,-5,62,1.00,40.95,
3,12,24,3.4,3,17,76,0,-7,62,1.00,4.95,
3,13,1,3.4,23,17,73,0,-8,62,1.00,34.5,
3,13,2,4.0,10,19,70,0,-8,62,1.00,15,
3,13,3,4.2,18,18,65,0,-7,62,1.00,29.7,
3,13,4,4.1,29,17,68,0,-6,62,1.00,52.2,
3,13,5,4.2,11,19,71,0,-4,62,1.00,23.1,
3,13,6,3.9,8,18,76,0,-2,62,1.00,19.2,
3,13,7,3.8,25,16,72,0.162,-2,62,1.00,60,
3,13,8,3.6,13,24,75,0.192,-2,62,1.00,31.2,
3,13,9,3.7,20,24,70,0.222,0,62,1.00,54,
3,13,10,4.2,29,21,71,0.252,2,62,1.00,87,
3,13,11,3.4,28,24,77,0.282,4,62,1.00,92.4,
3,13,12,3.5,23,20,80,0.312,5,62,1.00,79.35,
3,13,13,4.3,17,20,64,0.282,6,62,1.00,61.2,
3,13,14,3.9,18,22,73,0.252,7,62,1.00,67.5,
3,13,15,3.3,22,23,61,0.222,8,62,1.00,85.8,
3,13,16,3.4,10,22,69,0.192,8,62,1.00,39,
3,13,17,4.1,3,22,60,0.162,6,62,1.00,10.8,
3,13,18,4.3,8,21,66,0,4,62,1.00,26.4,
3,13,19,4.2,6,22,61,0,3,62,1.00,18.9,
3,13,20,3.5,11,17,65,0,0,62,1.00,29.7,
3,13,21,3.4,21,16,66,0,-2,62,1.00,50.4,
3,13,22,4.3,3,16,63,0,-4,62,1.00,6.3,
3,13,23,3.9,20,18,74,0,-5,62,1.00,39,
3,13,24,3.8,29,19,70,0,-7,62,1.00,47.85,
3,14,1,4.1,13,17,62,0,-8,62,1.00,19.5,
3,14,2,4.1,26,16,73,0,-8,62,1.00,39,
3,14,3,4.0,27,18,74,0,-7,62,1.00,44.55,
3,14,4,3.7,28,17,70,0,-6,62,1.00,50.4,
3,14,5,3.8,26,16,62,0,-4,62,1.00,54.6,
3,14,6,3.9,16,17,71,0,-2,62,1.00,38.4,
3,14,7,3.4,9,19,63,0.162,-2,62,1.00,21.6,
3,14,8,4.2,29,20,65,0.192,-2,62,1.00,69.6,
3,14,9,4.0,26,22,64,0.222,0,62,1.00,70.2,
3,14,10,4.1,7,20,80,0.252,2,62,1.00,21,
3,14,11,3.9,2,21,64,0.282,4,62,1.00,6.6,
3,14,12,3.5,19,21,79,0.312,5,62,1.00,65.55,
3,14,13,3.8,25,22,71,0.282,6,62,1.00,90,
3,14,14,4.3,29,20,80,0.252,7,62,1.00,108.75,
3,14,15,3.5,7,24,79,0.222,8,62,1.00,27.3,
3,14,16,3.6,3,24,68,0.192,8,62,1.00,11.7,
3,14,17,3.9,14,23,63,0.162,6,62,1.00,50.4,
3,14,18,3.9,17,20,60,0,4,62,1.00,56.1,
3,14,19,4.0,16,20,66,0,3,62,1.00,50.4,
3,14,20,4.2,3,17,73,0,0,62,1.00,8.1,
3,14,21,4.3,30,16,70,0,-2,62,1.00,72,
3,14,22,4.3,6,17,72,0,-4,62,1.00,12.6,
3,14,23,3.4,7,19,74,0,-5,62,1.00,13.65,
3,14,24,3.5,1,19,74,0,-7,62,1.00,1.65,
3,15,1,4.2,16,18,72,0,-8,62,1.00,24,
3,15,2,3.5,13,16,63,0,-8,62,1.00,19.5,
3,15,3,3.5,1,17,75,0,-7,62,1.00,1.65,
3,15,4,3.4,5,17,73,0,-6,62,1.00,9,
3,15,5,4.3,12,16,70,0,-4,62,1.00,25.2,
3,15,6,3.3,19,17,77,0,-2,62,1.00,45.6,
3,15,7,3.6,26,17,78,0.162,-2,62,1.00,62.4,
3,15,8,3.4,12,24,80,0.192,-2,62,1.00,28.8,
3,15,9,3.9,16,21,72,0.222,0,62,1.00,43.2,
3,15,10,4.1,11,22,60,0.252,2,62,1.00,33,
3,15,11,3.5,2,24,71,0.282,4,62,1.00,6.6,
3,15,12,3.5,17,20,67,0.312,5,62,1.00,58.65,
3,15,13,4.1,28,21,78,0.282,6,62,1.00,100.8,
3,15,14,3.7,4,23,70,0.252,7,62,1.00,15,
3,15,15,4.1,2,21,70,0.222,8,62,1.00,7.8,
3,15,16,4.1,11,23,66,0.192,8,62,1.00,42.9,
3,15,17,4.2,26,23,62,0.162,6,62,1.00,93.6,
3,15,18,3.6,19,21,61,0,4,62,1.00,62.7,
3,15,19,4.0,9,24,70,0,3,62,1.00,28.35,
3,15,20,4.1,6,17,60,0,0,62,1.00,16.2,
3,15,21,4.0,27,17,62,0,-2,62,1.00,64.8,
3,15,22,3.7,18,18,77,0,-4,62,1.00,37.8,
3,15,23,3.3,27,18,65,0,-5,62,1.00,52.65,
3,15,24,4.1,20,19,74,0,-7,62,1.00,33,
3,16,1,4.2,27,16,74,0,-8,62,1.00,40.5,
3,16,2,4.2,19,19,77,0,-8,62,1.00,28.5,
3,16,3,4.3,10,17,65,0,-7,62,1.00,16.5,
3,16,4,4.1,17,19,60,0,-6,62,1.00,30.6,
3,16,5,3.4,5,16,63,0,-4,62,1.00,10.5,
3,16,6,4.0,17,18,77,0,-2,62,1.00,40.8,
3,16,7,3.3,21,16,80,0.162,-2,62,1.00,50.4,
3,16,8,4.3,18,22,76,0.192,-2,62,1.00,43.2,
3,16,9,3.8,16,23,60,0.222,0,62,1.00,43.2,
3,16,10,4.3,14,20,72,0.252,2,62,1.00,42,
3,16,11,3.8,30,21,66,0.282,4,62,1.00,99,
3,16,12,3.4,17,22,66,0.312,5,62,1.00,58.65,
3,16,13,3.4,17,21,60,0.282,6,62,1.00,61.2,
3,16,14,3.5,20,24,77,0.252,7,62,1.00,75,
3,16,15,4.2,23,21,79,0.222,8,62,1.00,89.7,
3,16,16,3.6,27,24,62,0.192,8,62,1.00,105.3,
3,16,17,4.1,14,23,61,0.162,6,62,1.00,50.4,
3,16,18,3.8,28,23,78,0,4,62,1.00,92.4,
3,16,19,3.5,24,20,77,0,3,62,1.00,75.6,
3,16,20,3.8,8,18,63,0,0,62,1.00,21.6,
3,16,21,3.8,27,19,78,0,-2,62,1.00,64.8,
3,16,22,3.7,10,19,60,0,-4,62,1.00,21,
3,16,23,3.5,1,19,78,0,-5,62,1.00,1.95,
3,16,24,4.2,16,17,72,0,-7,62,1.00,26.4,
3,17,1,4.3,21,18,70,0,-8,62,1.00,31.5,
3,17,2,3.9,26,17,75,0,-8,62,1.00,39,
3,17,3,3.9,30,19,68,0,-7,62,1.00,49.5,
3,17,4,4.0,20,18,67,0,-6,62,1.00,36,
3,17,5,4.1,30,17,65,0,-4,62,1.00,63,
3,17,6,3.9,26,18,69,0,-2,62,1.00,62.4,
3,17,7,3.4,16,19,76,0.162,-2,62,1.00,38.4,
3,17,8,3.3,5,21,79,0.192,-2,62,1.00,12,
3,17,9,3.6,27,23,63,0.222,0,62,1.00,72.9,
3,17,10,3.7,5,23,72,0.252,2,62,1.00,15,
3,17,11,3.3,8,21,66,0.282,4,62,1.00,26.4,
3,17,12,3.8,23,22,76,0.312,5,62,1.00,79.35,
3,17,13,3.5,13,22,63,0.282,6,62,1.00,46.8,
3,17,14,3.7,20,21,60,0.252,7,62,1.00,75,
3,17,15,4.3,8,23,76,0.222,8,62,1.00,31.2,
3,17,16,3.5,26,21,64,0.192,8,62,1.00,101.4,
3,17,17,4.1,5,20,65,0.162,6,62,1.00,18,
3,17,18,3.7,17,23,68,0,4,62,1.00,56.1,
3,17,19,4.2,25,20,65,0,3,62,1.00,78.75,
3,17,20,4.1,2,18,62,0,0,62,1.00,5.4,
3,17,21,3.6,28,18,78,0,-2,62,1.00,67.2,
3,17,22,4.3,25,18,80,0,-4,62,1.00,52.5,
3,17,23,3.7,5,17,66,0,-5,62,1.00,9.75,
3,17,24,3.5,1,16,62,0,-7,62,1.00,1.65,
3,18,1,3.3,30,19,77,0,-8,62,1.00,45,
3,18,2,3.7,26,16,73,0,-8,62,1.00,39,
3,18,3,3.3,8,16,70,0,-7,62,1.00,13.2,
3,18,4,4.2,8,18,76,0,-6,62,1.00,14.4,
3,18,5,4.0,1,16,71,0,-4,62,1.00,2.1,
3,18,6,4.1,23,17,61,0,-2,62,1.00,55.2,
3,18,7,4.1,14,19,63,0.162,-2,62,1.00,33.6,
3,18,8,3.8,7,24,71,0.192,-2,62,1.00,16.8,
3,18,9,4.3,1,21,63,0.222,0,62,1.00,2.7,
3,18,10,3.8,29,24,72,0.252,2,62,1.00,87,
3,18,11,3.5,17,24,74,0.282,4,62,1.00,56.1,
3,18,12,3.4,22,22,60,0.312,5,62,1.00,75.9,
3,18,13,3.8,9,24,77,0.282,6,62,1.00,32.4,
3,18,14,4.2,14,22,68,0.252,7,62,1.00,52.5,
3,18,15,3.7,2,23,67,0.222,8,62,1.00,7.8,
3,18,16,3.8,21,24,61,0.192,8,62,1.00,81.9,
3,18,17,4.3,15,21,61,0.162,6,62,1.00,54,
3,18,18,3.9,5,20,61,0,4,62,1.00,16.5,
3,18,19,4.1,22,20,73,0,3,62,1.00,69.3,
3,18,20,3.5,24,18,76,0,0,62,1.00,64.8,
3,18,21,4.1,25,19,75,0,-2,62,1.00,60,
3,18,22,4.2,3,16,66,0,-4,62,1.00,6.3,
3,18,23,4.0,13,17,67,0,-5,62,1.00,25.35,
3,18,24,3.9,11,19,76,0,-7,62,1.00,18.15,
3,19,1,3.4,17,18,74,0,-8,62,1.00,25.5,
3,19,2,4.2,11,17,63,0,-8,62,1.00,16.5,
3,19,3,3.5,4,16,64,0,-7,62,1.00,6.6,
3,19,4,3.4,27,17,64,0,-6,62,1.00,48.6,
3,19,5,3.5,2,19,77,0,-4,62,1.00,4.2,
3,19,6,3.4,27,16,73,0,-2,62,1.00,64.8,
3,19,7,3.6,9,19,73,0.162,-2,62,1.00,21.6,
3,19,8,4.2,21,20,66,0.192,-2,62,1.00,50.4,
3,19,9,4.2,30,23,74,0.222,0,62,1.00,81,
3,19,10,3.5,20,23,77,0.252,2,62,1.00,60,
3,19,11,3.8,15,20,60,0.282,4,62,1.00,49.5,
3,19,12,4.2,5,24,68,0.312,5,62,1.00,17.25,
3,19,13,3.4,28,21,75,0.282,6,62,1.00,100.8,
3,19,14,3.7,5,20,66,0.252,7,62,1.00,18.75,
3,19,15,3.6,4,23,60,0.222,8,62,1.00,15.6,
3,19,16,3.6,13,24,65,0.192,8,62,1.00,50.7,
3,19,17,3.4,4,24,78,0.162,6,62,1.00,14.4,
3,19,18,3.7,27,22,64,0,4,62,1.00,89.1,
3,19,19,3.4,2,24,60,0,3,62,1.00,6.3,
3,19,20,3.3,28,19,68,0,0,62,1.00,75.6,
3,19,21,3.7,25,18,61,0,-2,62,1.00,60,
3,19,22,4.1,24,19,67,0,-4,62,1.00,50.4,
3,19,23,3.9,26,18,64,0,-5,62,1.00,50.7,
3,19,24,3.7,15,16,72,0,-7,62,1.00,24.75,
3,20,1,4.3,7,18,73,0,-8,62,1.00,10.5,
3,20,2,4.3,12,17,76,0,-8,62,1.00,18,
3,20,3,4.1,12,16,78,0,-7,62,1.00,19.8,
3,20,4,3.4,28,18,71,0,-6,62,1.00,50.4,
3,20,5,3.3,14,16,66,0,-4,62,1.00,29.4,
3,20,6,3.9,23,17,62,0,-2,62,1.00,55.2,
3,20,7,3.6,12,16,73,0.162,-2,62,1.00,28.8,
3,20,8,3.6,25,24,78,0.192,-2,62,1.00,60,
3,20,9,3.3,18,22,80,0.222,0,62,1.00,48.6,
3,20,10,3.7,9,22,63,0.252,2,62,1.00,27,
3,20,11,3.5,11,24,70,0.282,4,62,1.00,36.3,
3,20,12,3.5,7,23,73,0.312,5,62,1.00,24.15,
3,20,13,3.9,4,22,62,0.282,6,62,1.00,14.4,
3,20,14,3.5,12,24,76,0.252,7,62,1.00,45,
3,20,15,3.9,24,20,63,0.222,8,62,1.00,93.6,
3,20,16,3.9,26,20,63,0.192,8,62,1.00,101.4,
3,20,17,3.3,6,20,77,0.162,6,62,1.00,21.6,
3,20,18,4.0,7,21,60,0,4,62,1.00,23.1,
3,20,19,3.7,8,24,67,0,3,62,1.00,25.2,
3,20,20,4.1,26,18,68,0,0,62,1.00,70.2,
3,20,21,3.8,7,18,71,0,-2,62,1.00,16.8,
3,20,22,4.0,17,18,63,0,-4,62,1.00,35.7,
3,20,23,4.3,30,16,65,0,-5,62,1.00,58.5,
3,20,24,3.8,19,18,67,0,-7,62,1.00,31.35,
3,21,1,3.3,22,18,66,0,-8,62,1.00,66,
3,21,2,4.0,2,19,78,0,-8,62,1.00,6,
3,21,3,4.0,17,19,79,0,-7,62,1.00,56.1,
3,21,4,4.1,8,19,76,0,-6,62,1.00,28.8,
3,21,5,4.3,4,18,68,0,-4,62,1.00,16.8,
3,21,6,4.0,1,19,80,0,-2,62,1.00,4.8,
3,21,7,3.8,20,18,63,0.162,-2,62,1.00,96,
3,21,8,4.0,19,21,66,0.192,-2,62,1.00,91.2,
3,21,9,3.4,9,24,61,0.222,0,62,1.00,48.6,
3,21,10,3.6,29,24,79,0.252,2,62,1.00,174,
3,21,11,3.6,4,24,72,0.282,4,62,1.00,26.4,
3,21,12,3.5,27,22,67,0.312,5,62,1.00,186.3,
3,21,13,4.3,23,21,60,0.282,6,62,1.00,165.6,
3,21,14,4.1,28,24,64,0.252,7,62,1.00,210,
3,21,15,3.5,4,22,60,0.222,8,62,1.00,31.2,
3,21,16,3.6,23,24,74,0.192,8,62,1.00,179.4,
3,21,17,4.2,7,22,67,0.162,6,62,1.00,50.4,
3,21,18,3.5,14,20,73,0,4,62,1.00,92.4,
3,21,19,4.1,30,24,68,0,3,62,1.00,189,
3,21,20,3.5,16,19,74,0,0,62,1.00,86.4,
3,21,21,4.3,1,16,69,0,-2,62,1.00,4.8,
3,21,22,3.4,1,18,80,0,-4,62,1.00,4.2,
3,21,23,4.1,10,18,70,0,-5,62,1.00,39,
3,21,24,4.3,6,18,80,0,-7,62,1.00,19.8,
3,22,1,3.8,16,16,71,0,-8,62,1.00,48,
3,22,2,3.9,27,19,67,0,-8,62,1.00,81,
3,22,3,3.7,3,18,72,0,-7,62,1.00,9.9,
3,22,4,4.3,23,18,73,0,-6,62,1.00,82.8,
3,22,5,4.2,29,18,64,0,-4,62,1.00,121.8,
3,22,6,3.6,25,19,76,0,-2,62,1.00,120,
3,22,7,3.9,1,19,72,0.162,-2,62,1.00,4.8,
3,22,8,3.8,1,24,62,0.192,-2,62,1.00,4.8,
3,22,9,4.1,25,23,64,0.222,0,62,1.00,135,
3,22,10,3.7,2,20,80,0.252,2,62,1.00,12,
3,22,11,4.1,2,23,79,0.282,4,62,1.00,13.2,
3,22,12,3.5,27,21,61,0.312,5,62,1.00,186.3,
3,22,13,3.3,21,21,80,0.282,6,62,1.00,151.2,
3,22,14,3.5,14,24,73,0.252,7,62,1.00,105,
3,22,15,3.3,8,23,73,0.222,8,62,1.00,62.4,
3,22,16,3.4,6,21,64,0.192,8,62,1.00,46.8,
3,22,17,4.0,17,22,77,0.162,6,62,1.00,122.4,
3,22,18,3.7,25,22,75,0,4,62,1.00,165,
3,22,19,4.2,1,23,69,0,3,62,1.00,6.3,
3,22,20,3.9,23,16,75,0,0,62,1.00,124.2,
3,22,21,4.3,26,18,76,0,-2,62,1.00,124.8,
3,22,22,3.9,10,18,74,0,-4,62,1.00,42,
3,22,23,4.3,12,16,64,0,-5,62,1.00,46.8,
3,22,24,4.1,14,16,77,0,-7,62,1.00,46.2,
3,23,1,3.5,7,19,69,0,-8,62,1.00,21,
3,23,2,4.0,18,16,79,0,-8,62,1.00,54,
3,23,3,4.0,2,19,65,0,-7,62,1.00,6.6,
3,23,4,3.6,23,18,62,0,-6,62,1.00,82.8,
3,23,5,3.6,30,18,60,0,-4,62,1.00,126,
3,23,6,3.6,21,18,74,0,-2,62,1.00,100.8,
3,23,7,4.3,29,16,67,0.162,-2,62,1.00,139.2,
3,23,8,3.8,4,22,61,0.192,-2,62,1.00,19.2,
3,23,9,4.0,24,22,65,0.222,0,62,1.00,129.6,
3,23,10,4.3,8,21,65,0.252,2,62,1.00,48,
3,23,11,3.4,17,22,77,0.282,4,62,1.00,112.2,
3,23,12,3.6,9,24,62,0.312,5,62,1.00,62.1,
3,23,13,3.6,9,21,62,0.282,6,62,1.00,64.8,
3,23,14,4.2,5,20,65,0.252,7,62,1.00,37.5,
3,23,15,3.5,17,21,62,0.222,8,62,1.00,132.6,
3,23,16,4.0,8,21,63,0.192,8,62,1.00,62.4,
3,23,17,3.7,12,20,63,0.162,6,62,1.00,86.4,
3,23,18,3.5,13,21,72,0,4,62,1.00,85.8,
3,23,19,3.4,5,24,64,0,3,62,1.00,31.5,
3,23,20,4.3,12,17,65,0,0,62,1.00,64.8,
3,23,21,3.9,30,17,79,0,-2,62,1.00,144,
3,23,22,3.9,23,18,68,0,-4,62,1.00,96.6,
3,23,23,3.8,18,17,63,0,-5,62,1.00,70.2,
3,23,24,3.9,25,17,65,0,-7,62,1.00,82.5,
3,24,1,4.3,7,19,70,0,-8,62,1.00,21,
3,24,2,3.7,30,18,61,0,-8,62,1.00,90,
3,24,3,3.5,17,18,70,0,-7,62,1.00,56.1,
